time_since_epoch_ms,sensor_time_ns,sensor_name,sensor_type,index,value
1476880415572,68839404814720,LGE Gyroscope,android.sensor.gyroscope,0,-0.114288330078125
1476880415572,68839404814720,LGE Gyroscope,android.sensor.gyroscope,1,-0.0384979248046875
1476880415573,68839404814720,LGE Gyroscope,android.sensor.gyroscope,2,-0.2087860107421875
1476880415588,68839426665306,LGE Magnetometer,android.sensor.magnetic_field,0,11.893081665039063
1476880415588,68839426665306,LGE Magnetometer,android.sensor.magnetic_field,1,14.024925231933594
1476880415589,68839426665306,LGE Magnetometer,android.sensor.magnetic_field,2,-41.14189147949219
1476880415593,68839424895287,LGE Accelerometer,android.sensor.accelerometer,0,-2.4285430908203125
1476880415594,68839424895287,LGE Accelerometer,android.sensor.accelerometer,1,0.2900238037109375
1476880415594,68839424895287,LGE Accelerometer,android.sensor.accelerometer,2,10.009506225585938
1476880415594,68839424864769,LGE Gyroscope,android.sensor.gyroscope,0,-0.222137451171875
1476880415594,68839424864769,LGE Gyroscope,android.sensor.gyroscope,1,-0.0158538818359375
1476880415594,68839424864769,LGE Gyroscope,android.sensor.gyroscope,2,-0.132080078125
1476880415606,68839446837425,LGE Magnetometer,android.sensor.magnetic_field,0,11.803436279296875
1476880415606,68839446837425,LGE Magnetometer,android.sensor.magnetic_field,1,14.024925231933594
1476880415607,68839446837425,LGE Magnetometer,android.sensor.magnetic_field,2,-41.491127014160156
1476880415612,68839444945335,LGE Accelerometer,android.sensor.accelerometer,0,-1.6079254150390625
1476880415612,68839444945335,LGE Accelerometer,android.sensor.accelerometer,1,0.716796875
1476880415612,68839444945335,LGE Accelerometer,android.sensor.accelerometer,2,11.028244018554688
1476880415612,68839444914818,LGE Gyroscope,android.sensor.gyroscope,0,-0.2160186767578125
1476880415612,68839444914818,LGE Gyroscope,android.sensor.gyroscope,1,-0.0374298095703125
1476880415612,68839444914818,LGE Gyroscope,android.sensor.gyroscope,2,-0.067901611328125
1476880415626,68839466917992,LGE Magnetometer,android.sensor.magnetic_field,0,11.893081665039063
1476880415626,68839466917992,LGE Magnetometer,android.sensor.magnetic_field,1,14.203071594238281
1476880415626,68839466917992,LGE Magnetometer,android.sensor.magnetic_field,2,-41.31641387939453
1476880415631,68839464995384,LGE Accelerometer,android.sensor.accelerometer,0,-1.3463592529296875
1476880415631,68839464995384,LGE Accelerometer,android.sensor.accelerometer,1,0.5593719482421875
1476880415631,68839464995384,LGE Accelerometer,android.sensor.accelerometer,2,10.86962890625
1476880415631,68839464964867,LGE Gyroscope,android.sensor.gyroscope,0,-0.0162811279296875
1476880415631,68839464964867,LGE Gyroscope,android.sensor.gyroscope,1,-0.0672454833984375
1476880415631,68839464964867,LGE Gyroscope,android.sensor.gyroscope,2,-0.1403350830078125
1476880415647,68839487090111,LGE Magnetometer,android.sensor.magnetic_field,0,11.6241455078125
1476880415647,68839487090111,LGE Magnetometer,android.sensor.magnetic_field,1,14.470291137695313
1476880415647,68839487090111,LGE Magnetometer,android.sensor.magnetic_field,2,-41.491127014160156
1476880415650,68839485045433,LGE Accelerometer,android.sensor.accelerometer,0,-1.7874908447265625
1476880415651,68839485045433,LGE Accelerometer,android.sensor.accelerometer,1,0.0536041259765625
1476880415651,68839485045433,LGE Accelerometer,android.sensor.accelerometer,2,9.73956298828125
1476880415651,68839485014915,LGE Gyroscope,android.sensor.gyroscope,0,0.0883941650390625
1476880415651,68839485014915,LGE Gyroscope,android.sensor.gyroscope,1,-0.18096923828125
1476880415651,68839485014915,LGE Gyroscope,android.sensor.gyroscope,2,-0.1499176025390625
1476880415667,68839507231712,LGE Magnetometer,android.sensor.magnetic_field,0,11.355209350585938
1476880415667,68839507231712,LGE Magnetometer,android.sensor.magnetic_field,1,14.6484375
1476880415667,68839507231712,LGE Magnetometer,android.sensor.magnetic_field,2,-41.753196716308594
1476880415671,68839505095482,LGE Accelerometer,android.sensor.accelerometer,0,-2.2771148681640625
1476880415672,68839505095482,LGE Accelerometer,android.sensor.accelerometer,1,0.1158447265625
1476880415672,68839505095482,LGE Accelerometer,android.sensor.accelerometer,2,9.55999755859375
1476880415672,68839505064964,LGE Gyroscope,android.sensor.gyroscope,0,0.1112823486328125
1476880415672,68839505064964,LGE Gyroscope,android.sensor.gyroscope,1,-0.2816314697265625
1476880415672,68839505064964,LGE Gyroscope,android.sensor.gyroscope,2,-0.058837890625
1476880415687,68839527373314,LGE Magnetometer,android.sensor.magnetic_field,0,11.355209350585938
1476880415687,68839527373314,LGE Magnetometer,android.sensor.magnetic_field,1,14.559364318847656
1476880415687,68839527373314,LGE Magnetometer,android.sensor.magnetic_field,2,-42.189788818359375
1476880415691,68839525145531,LGE Accelerometer,android.sensor.accelerometer,0,-2.4207611083984375
1476880415691,68839525145531,LGE Accelerometer,android.sensor.accelerometer,1,-0.055938720703125
1476880415691,68839525145531,LGE Accelerometer,android.sensor.accelerometer,2,9.336135864257813
1476880415692,68839525115013,LGE Gyroscope,android.sensor.gyroscope,0,0.263092041015625
1476880415692,68839525115013,LGE Gyroscope,android.sensor.gyroscope,1,-0.18682861328125
1476880415692,68839525115013,LGE Gyroscope,android.sensor.gyroscope,2,-0.011962890625
1476880415707,68839547514915,LGE Magnetometer,android.sensor.magnetic_field,0,11.444854736328125
1476880415707,68839547514915,LGE Magnetometer,android.sensor.magnetic_field,1,14.381217956542969
1476880415707,68839547514915,LGE Magnetometer,android.sensor.magnetic_field,2,-42.8009033203125
1476880415712,68839545226097,LGE Accelerometer,android.sensor.accelerometer,0,-2.3243865966796875
1476880415712,68839545226097,LGE Accelerometer,android.sensor.accelerometer,1,-0.3875274658203125
1476880415712,68839545226097,LGE Accelerometer,android.sensor.accelerometer,2,8.654998779296875
1476880415712,68839545165062,LGE Gyroscope,android.sensor.gyroscope,0,0.36322021484375
1476880415712,68839545165062,LGE Gyroscope,android.sensor.gyroscope,1,0.052337646484375
1476880415712,68839545165062,LGE Gyroscope,android.sensor.gyroscope,2,-0.0457916259765625
1476880415727,68839567656517,LGE Magnetometer,android.sensor.magnetic_field,0,11.355209350585938
1476880415727,68839567656517,LGE Magnetometer,android.sensor.magnetic_field,1,14.6484375
1476880415727,68839567656517,LGE Magnetometer,android.sensor.magnetic_field,2,-43.23749542236328
1476880415730,68839565276146,LGE Accelerometer,android.sensor.accelerometer,0,-1.38226318359375
1476880415730,68839565276146,LGE Accelerometer,android.sensor.accelerometer,1,-0.58685302734375
1476880415731,68839565276146,LGE Accelerometer,android.sensor.accelerometer,2,8.177947998046875
1476880415731,68839565215111,LGE Gyroscope,android.sensor.gyroscope,0,0.22393798828125
1476880415731,68839565215111,LGE Gyroscope,android.sensor.gyroscope,1,0.1695098876953125
1476880415731,68839565215111,LGE Gyroscope,android.sensor.gyroscope,2,-0.0644378662109375
1476880415747,68839587798119,LGE Magnetometer,android.sensor.magnetic_field,0,11.086273193359375
1476880415747,68839587798119,LGE Magnetometer,android.sensor.magnetic_field,1,14.737510681152344
1476880415747,68839587798119,LGE Magnetometer,android.sensor.magnetic_field,2,-43.67408752441406
1476880415752,68839585326195,LGE Accelerometer,android.sensor.accelerometer,0,-0.752593994140625
1476880415752,68839585326195,LGE Accelerometer,android.sensor.accelerometer,1,-0.3875274658203125
1476880415752,68839585326195,LGE Accelerometer,android.sensor.accelerometer,2,8.857894897460938
1476880415753,68839585265160,LGE Gyroscope,android.sensor.gyroscope,0,-0.0642242431640625
1476880415753,68839585265160,LGE Gyroscope,android.sensor.gyroscope,1,0.1237030029296875
1476880415753,68839585265160,LGE Gyroscope,android.sensor.gyroscope,2,-0.135009765625
1476880415767,68839607939720,LGE Magnetometer,android.sensor.magnetic_field,0,10.817337036132813
1476880415767,68839607939720,LGE Magnetometer,android.sensor.magnetic_field,1,14.737510681152344
1476880415767,68839607939720,LGE Magnetometer,android.sensor.magnetic_field,2,-43.93596649169922
1476880415771,68839605345726,LGE Accelerometer,android.sensor.accelerometer,0,-0.455108642578125
1476880415771,68839605345726,LGE Accelerometer,android.sensor.accelerometer,1,0.36663818359375
1476880415771,68839605345726,LGE Accelerometer,android.sensor.accelerometer,2,10.540420532226563
1476880415771,68839605315208,LGE Gyroscope,android.sensor.gyroscope,0,-0.1409149169921875
1476880415771,68839605315208,LGE Gyroscope,android.sensor.gyroscope,1,-0.17218017578125
1476880415771,68839605315208,LGE Gyroscope,android.sensor.gyroscope,2,-0.102783203125
1476880415788,68839628050804,LGE Magnetometer,android.sensor.magnetic_field,0,10.54840087890625
1476880415789,68839628050804,LGE Magnetometer,android.sensor.magnetic_field,1,14.470291137695313
1476880415789,68839628050804,LGE Magnetometer,android.sensor.magnetic_field,2,-44.45991516113281
1476880415791,68839625426292,LGE Accelerometer,android.sensor.accelerometer,0,-0.756195068359375
1476880415791,68839625426292,LGE Accelerometer,android.sensor.accelerometer,1,0.2559051513671875
1476880415791,68839625426292,LGE Accelerometer,android.sensor.accelerometer,2,10.596084594726563
1476880415791,68839625395775,LGE Gyroscope,android.sensor.gyroscope,0,-0.04583740234375
1476880415791,68839625395775,LGE Gyroscope,android.sensor.gyroscope,1,-0.245147705078125
1476880415791,68839625395775,LGE Gyroscope,android.sensor.gyroscope,2,-0.2007904052734375
1476880415807,68839648222923,LGE Magnetometer,android.sensor.magnetic_field,0,10.727691650390625
1476880415807,68839648222923,LGE Magnetometer,android.sensor.magnetic_field,1,14.470291137695313
1476880415808,68839648222923,LGE Magnetometer,android.sensor.magnetic_field,2,-44.634437561035156
1476880415811,68839645445824,LGE Accelerometer,android.sensor.accelerometer,0,-1.0889892578125
1476880415811,68839645445824,LGE Accelerometer,android.sensor.accelerometer,1,0.36663818359375
1476880415811,68839645445824,LGE Accelerometer,android.sensor.accelerometer,2,10.408737182617188
1476880415811,68839645415306,LGE Gyroscope,android.sensor.gyroscope,0,-0.0165557861328125
1476880415811,68839645415306,LGE Gyroscope,android.sensor.gyroscope,1,-0.1855010986328125
1476880415811,68839645415306,LGE Gyroscope,android.sensor.gyroscope,2,-0.183746337890625
1476880415828,68839668364525,LGE Magnetometer,android.sensor.magnetic_field,0,10.279273986816406
1476880415828,68839668364525,LGE Magnetometer,android.sensor.magnetic_field,1,14.470291137695313
1476880415828,68839668364525,LGE Magnetometer,android.sensor.magnetic_field,2,-44.72160339355469
1476880415831,68839665526390,LGE Accelerometer,android.sensor.accelerometer,0,-0.4389495849609375
1476880415831,68839665526390,LGE Accelerometer,android.sensor.accelerometer,1,0.392974853515625
1476880415831,68839665526390,LGE Accelerometer,android.sensor.accelerometer,2,10.130416870117188
1476880415831,68839665495872,LGE Gyroscope,android.sensor.gyroscope,0,-8.392333984375E-4
1476880415832,68839665495872,LGE Gyroscope,android.sensor.gyroscope,1,-0.0744476318359375
1476880415832,68839665495872,LGE Gyroscope,android.sensor.gyroscope,2,-0.140869140625
1476880415848,68839688475609,LGE Magnetometer,android.sensor.magnetic_field,0,10.010337829589844
1476880415848,68839688475609,LGE Magnetometer,android.sensor.magnetic_field,1,14.470291137695313
1476880415848,68839688475609,LGE Magnetometer,android.sensor.magnetic_field,2,-44.72160339355469
1476880415852,68839685576439,LGE Accelerometer,android.sensor.accelerometer,0,-0.5065765380859375
1476880415852,68839685576439,LGE Accelerometer,android.sensor.accelerometer,1,0.16253662109375
1476880415852,68839685576439,LGE Accelerometer,android.sensor.accelerometer,2,9.418746948242188
1476880415852,68839685545921,LGE Gyroscope,android.sensor.gyroscope,0,0.038848876953125
1476880415852,68839685545921,LGE Gyroscope,android.sensor.gyroscope,1,0.1218414306640625
1476880415852,68839685545921,LGE Gyroscope,android.sensor.gyroscope,2,-0.261505126953125
1476880415868,68839708647728,LGE Magnetometer,android.sensor.magnetic_field,0,9.651756286621094
1476880415868,68839708647728,LGE Magnetometer,android.sensor.magnetic_field,1,14.559364318847656
1476880415869,68839708647728,LGE Magnetometer,android.sensor.magnetic_field,2,-44.634246826171875
1476880415873,68839705626488,LGE Accelerometer,android.sensor.accelerometer,0,0.1925201416015625
1476880415873,68839705626488,LGE Accelerometer,android.sensor.accelerometer,1,0.31396484375
1476880415873,68839705626488,LGE Accelerometer,android.sensor.accelerometer,2,9.309799194335938
1476880415873,68839705595970,LGE Gyroscope,android.sensor.gyroscope,0,-0.0727386474609375
1476880415873,68839705595970,LGE Gyroscope,android.sensor.gyroscope,1,0.05633544921875
1476880415873,68839705595970,LGE Gyroscope,android.sensor.gyroscope,2,-0.282012939453125
1476880415893,68839728789329,LGE Magnetometer,android.sensor.magnetic_field,0,9.562110900878906
1476880415893,68839728789329,LGE Magnetometer,android.sensor.magnetic_field,1,14.559364318847656
1476880415893,68839728789329,LGE Magnetometer,android.sensor.magnetic_field,2,-44.634246826171875
1476880415893,68839725676537,LGE Accelerometer,android.sensor.accelerometer,0,-0.0792236328125
1476880415893,68839725676537,LGE Accelerometer,android.sensor.accelerometer,1,0.734161376953125
1476880415893,68839725676537,LGE Accelerometer,android.sensor.accelerometer,2,10.181289672851563
1476880415893,68839725646019,LGE Gyroscope,android.sensor.gyroscope,0,-0.2967071533203125
1476880415893,68839725646019,LGE Gyroscope,android.sensor.gyroscope,1,-0.2973480224609375
1476880415893,68839725646019,LGE Gyroscope,android.sensor.gyroscope,2,-0.2657623291015625
1476880415908,68839748900413,LGE Magnetometer,android.sensor.magnetic_field,0,9.741401672363281
1476880415908,68839748900413,LGE Magnetometer,android.sensor.magnetic_field,1,14.737510681152344
1476880415908,68839748900413,LGE Magnetometer,android.sensor.magnetic_field,2,-44.54689025878906
1476880415911,68839745726585,LGE Accelerometer,android.sensor.accelerometer,0,-0.4664764404296875
1476880415911,68839745726585,LGE Accelerometer,android.sensor.accelerometer,1,1.3853759765625
1476880415911,68839745726585,LGE Accelerometer,android.sensor.accelerometer,2,11.263473510742188
1476880415911,68839745696068,LGE Gyroscope,android.sensor.gyroscope,0,-0.3190765380859375
1476880415912,68839745696068,LGE Gyroscope,android.sensor.gyroscope,1,-0.4539337158203125
1476880415912,68839745696068,LGE Gyroscope,android.sensor.gyroscope,2,-0.1927947998046875
1476880415928,68839769072533,LGE Magnetometer,android.sensor.magnetic_field,0,9.562110900878906
1476880415928,68839769072533,LGE Magnetometer,android.sensor.magnetic_field,1,15.004730224609375
1476880415928,68839769072533,LGE Magnetometer,android.sensor.magnetic_field,2,-44.634246826171875
1476880415932,68839765776634,LGE Accelerometer,android.sensor.accelerometer,0,-0.7208709716796875
1476880415932,68839765776634,LGE Accelerometer,android.sensor.accelerometer,1,1.4560089111328125
1476880415932,68839765776634,LGE Accelerometer,android.sensor.accelerometer,2,11.02166748046875
1476880415932,68839765746117,LGE Gyroscope,android.sensor.gyroscope,0,-0.0554351806640625
1476880415932,68839765746117,LGE Gyroscope,android.sensor.gyroscope,1,-0.2581939697265625
1476880415932,68839765746117,LGE Gyroscope,android.sensor.gyroscope,2,-0.180816650390625
1476880415948,68839789214134,LGE Magnetometer,android.sensor.magnetic_field,0,9.562110900878906
1476880415949,68839789214134,LGE Magnetometer,android.sensor.magnetic_field,1,15.36102294921875
1476880415949,68839789214134,LGE Magnetometer,android.sensor.magnetic_field,2,-44.45953369140625
1476880415952,68839785826683,LGE Accelerometer,android.sensor.accelerometer,0,-0.5101776123046875
1476880415952,68839785826683,LGE Accelerometer,android.sensor.accelerometer,1,0.4749755859375
1476880415952,68839785826683,LGE Accelerometer,android.sensor.accelerometer,2,8.962051391601563
1476880415952,68839785796165,LGE Gyroscope,android.sensor.gyroscope,0,0.0814666748046875
1476880415952,68839785796165,LGE Gyroscope,android.sensor.gyroscope,1,0.02703857421875
1476880415952,68839785796165,LGE Gyroscope,android.sensor.gyroscope,2,-0.2601776123046875
1476880415970,68839809355736,LGE Magnetometer,android.sensor.magnetic_field,0,9.293174743652344
1476880415970,68839809355736,LGE Magnetometer,android.sensor.magnetic_field,1,15.450096130371094
1476880415971,68839809355736,LGE Magnetometer,android.sensor.magnetic_field,2,-44.54689025878906
1476880415972,68839805876732,LGE Accelerometer,android.sensor.accelerometer,0,-0.250396728515625
1476880415972,68839805876732,LGE Accelerometer,android.sensor.accelerometer,1,0.361846923828125
1476880415972,68839805876732,LGE Accelerometer,android.sensor.accelerometer,2,8.537673950195313
1476880415973,68839805846214,LGE Gyroscope,android.sensor.gyroscope,0,-0.266082763671875
1476880415974,68839805846214,LGE Gyroscope,android.sensor.gyroscope,1,0.1295623779296875
1476880415974,68839805846214,LGE Gyroscope,android.sensor.gyroscope,2,-0.3374176025390625
1476880415994,68839829497337,LGE Magnetometer,android.sensor.magnetic_field,0,9.562301635742188
1476880415994,68839829497337,LGE Magnetometer,android.sensor.magnetic_field,1,15.450096130371094
1476880415994,68839829497337,LGE Magnetometer,android.sensor.magnetic_field,2,-44.634246826171875
1476880415994,68839825926781,LGE Accelerometer,android.sensor.accelerometer,0,0.5163421630859375
1476880415995,68839825926781,LGE Accelerometer,android.sensor.accelerometer,1,1.1309967041015625
1476880415995,68839825926781,LGE Accelerometer,android.sensor.accelerometer,2,10.472183227539063
1476880415995,68839825896263,LGE Gyroscope,android.sensor.gyroscope,0,-0.5832672119140625
1476880415995,68839825896263,LGE Gyroscope,android.sensor.gyroscope,1,-0.08056640625
1476880415995,68839825896263,LGE Gyroscope,android.sensor.gyroscope,2,-0.2801513671875
1476880416009,68839849638939,LGE Magnetometer,android.sensor.magnetic_field,0,9.562301635742188
1476880416009,68839849638939,LGE Magnetometer,android.sensor.magnetic_field,1,16.162681579589844
1476880416009,68839849638939,LGE Magnetometer,android.sensor.magnetic_field,2,-44.634246826171875
1476880416011,68839845976829,LGE Accelerometer,android.sensor.accelerometer,0,0.3409576416015625
1476880416011,68839845976829,LGE Accelerometer,android.sensor.accelerometer,1,1.40093994140625
1476880416012,68839845976829,LGE Accelerometer,android.sensor.accelerometer,2,11.720169067382813
1476880416012,68839845946312,LGE Gyroscope,android.sensor.gyroscope,0,-0.4325408935546875
1476880416012,68839845946312,LGE Gyroscope,android.sensor.gyroscope,1,-0.259796142578125
1476880416012,68839845946312,LGE Gyroscope,android.sensor.gyroscope,2,-0.23834228515625
1476880416029,68839869780540,LGE Magnetometer,android.sensor.magnetic_field,0,9.562301635742188
1476880416029,68839869780540,LGE Magnetometer,android.sensor.magnetic_field,1,16.429901123046875
1476880416029,68839869780540,LGE Magnetometer,android.sensor.magnetic_field,2,-44.634246826171875
1476880416035,68839866057396,LGE Accelerometer,android.sensor.accelerometer,0,-0.4898223876953125
1476880416035,68839866057396,LGE Accelerometer,android.sensor.accelerometer,1,0.8245391845703125
1476880416035,68839866057396,LGE Accelerometer,android.sensor.accelerometer,2,10.951629638671875
1476880416035,68839866026878,LGE Gyroscope,android.sensor.gyroscope,0,-0.1313323974609375
1476880416035,68839866026878,LGE Gyroscope,android.sensor.gyroscope,1,-0.1625823974609375
1476880416035,68839866026878,LGE Gyroscope,android.sensor.gyroscope,2,-0.3358154296875
1476880416049,68839889922142,LGE Magnetometer,android.sensor.magnetic_field,0,9.203529357910156
1476880416049,68839889922142,LGE Magnetometer,android.sensor.magnetic_field,1,16.78619384765625
1476880416049,68839889922142,LGE Magnetometer,android.sensor.magnetic_field,2,-44.54689025878906
1476880416052,68839886107445,LGE Accelerometer,android.sensor.accelerometer,0,-1.390045166015625
1476880416052,68839886107445,LGE Accelerometer,android.sensor.accelerometer,1,0.194854736328125
1476880416052,68839886107445,LGE Accelerometer,android.sensor.accelerometer,2,9.6126708984375
1476880416052,68839886076927,LGE Gyroscope,android.sensor.gyroscope,0,-0.11029052734375
1476880416052,68839886076927,LGE Gyroscope,android.sensor.gyroscope,1,0.00518798828125
1476880416052,68839886076927,LGE Gyroscope,android.sensor.gyroscope,2,-0.3310089111328125
1476880416069,68839910033226,LGE Magnetometer,android.sensor.magnetic_field,0,8.844947814941406
1476880416069,68839910033226,LGE Magnetometer,android.sensor.magnetic_field,1,17.142486572265625
1476880416070,68839910033226,LGE Magnetometer,android.sensor.magnetic_field,2,-44.634246826171875
1476880416073,68839906126976,LGE Accelerometer,android.sensor.accelerometer,0,-1.5289154052734375
1476880416073,68839906126976,LGE Accelerometer,android.sensor.accelerometer,1,0.5623626708984375
1476880416073,68839906126976,LGE Accelerometer,android.sensor.accelerometer,2,9.8538818359375
1476880416073,68839906096458,LGE Gyroscope,android.sensor.gyroscope,0,-0.24505615234375
1476880416073,68839906096458,LGE Gyroscope,android.sensor.gyroscope,1,0.1016082763671875
1476880416073,68839906096458,LGE Gyroscope,android.sensor.gyroscope,2,-0.3451385498046875
1476880416093,68839930205345,LGE Magnetometer,android.sensor.magnetic_field,0,8.844947814941406
1476880416093,68839930205345,LGE Magnetometer,android.sensor.magnetic_field,1,17.320632934570313
1476880416093,68839930205345,LGE Magnetometer,android.sensor.magnetic_field,2,-44.285011291503906
1476880416093,68839926207542,LGE Accelerometer,android.sensor.accelerometer,0,-1.3864593505859375
1476880416093,68839926207542,LGE Accelerometer,android.sensor.accelerometer,1,0.8095703125
1476880416093,68839926207542,LGE Accelerometer,android.sensor.accelerometer,2,10.629013061523438
1476880416093,68839926146507,LGE Gyroscope,android.sensor.gyroscope,0,-0.20855712890625
1476880416094,68839926146507,LGE Gyroscope,android.sensor.gyroscope,1,0.03289794921875
1476880416094,68839926146507,LGE Gyroscope,android.sensor.gyroscope,2,-0.2386016845703125
1476880416109,68839950346947,LGE Magnetometer,android.sensor.magnetic_field,0,8.665657043457031
1476880416110,68839950346947,LGE Magnetometer,android.sensor.magnetic_field,1,17.676925659179688
1476880416110,68839950346947,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37236785888672
1476880416112,68839946257591,LGE Accelerometer,android.sensor.accelerometer,0,-0.0050048828125
1476880416112,68839946257591,LGE Accelerometer,android.sensor.accelerometer,1,1.002899169921875
1476880416112,68839946257591,LGE Accelerometer,android.sensor.accelerometer,2,11.32452392578125
1476880416112,68839946196556,LGE Gyroscope,android.sensor.gyroscope,0,-0.0359954833984375
1476880416112,68839946196556,LGE Gyroscope,android.sensor.gyroscope,1,-0.070709228515625
1476880416112,68839946196556,LGE Gyroscope,android.sensor.gyroscope,2,-0.1714935302734375
1476880416132,68839970488548,LGE Magnetometer,android.sensor.magnetic_field,0,8.486175537109375
1476880416132,68839970488548,LGE Magnetometer,android.sensor.magnetic_field,1,18.033218383789063
1476880416132,68839970488548,LGE Magnetometer,android.sensor.magnetic_field,2,-44.285011291503906
1476880416132,68839966307640,LGE Accelerometer,android.sensor.accelerometer,0,0.1045379638671875
1476880416132,68839966307640,LGE Accelerometer,android.sensor.accelerometer,1,0.8383026123046875
1476880416133,68839966307640,LGE Accelerometer,android.sensor.accelerometer,2,11.062362670898438
1476880416133,68839966246605,LGE Gyroscope,android.sensor.gyroscope,0,0.11981201171875
1476880416133,68839966246605,LGE Gyroscope,android.sensor.gyroscope,1,-0.07391357421875
1476880416133,68839966246605,LGE Gyroscope,android.sensor.gyroscope,2,-0.2964019775390625
1476880416152,68839986327171,LGE Accelerometer,android.sensor.accelerometer,0,-0.2875213623046875
1476880416152,68839986327171,LGE Accelerometer,android.sensor.accelerometer,1,0.4402618408203125
1476880416152,68839986327171,LGE Accelerometer,android.sensor.accelerometer,2,9.841323852539063
1476880416152,68839986266136,LGE Gyroscope,android.sensor.gyroscope,0,0.22393798828125
1476880416152,68839986266136,LGE Gyroscope,android.sensor.gyroscope,1,-0.117584228515625
1476880416152,68839986266136,LGE Gyroscope,android.sensor.gyroscope,2,-0.2601776123046875
1476880416153,68839993193626,LGE Magnetometer,android.sensor.magnetic_field,0,8.127403259277344
1476880416153,68839993193626,LGE Magnetometer,android.sensor.magnetic_field,1,18.300437927246094
1476880416153,68839993193626,LGE Magnetometer,android.sensor.magnetic_field,2,-44.11048889160156
1476880416173,68840006407738,LGE Accelerometer,android.sensor.accelerometer,0,-0.960296630859375
1476880416173,68840006407738,LGE Accelerometer,android.sensor.accelerometer,1,0.089508056640625
1476880416173,68840006407738,LGE Accelerometer,android.sensor.accelerometer,2,8.680130004882813
1476880416173,68840006346703,LGE Gyroscope,android.sensor.gyroscope,0,0.21435546875
1476880416173,68840006346703,LGE Gyroscope,android.sensor.gyroscope,1,-0.1548614501953125
1476880416173,68840006346703,LGE Gyroscope,android.sensor.gyroscope,2,-0.1981201171875
1476880416173,68840013243675,LGE Magnetometer,android.sensor.magnetic_field,0,7.7686309814453125
1476880416173,68840013243675,LGE Magnetometer,android.sensor.magnetic_field,1,18.21136474609375
1476880416173,68840013243675,LGE Magnetometer,android.sensor.magnetic_field,2,-44.11048889160156
1476880416193,68840026457787,LGE Accelerometer,android.sensor.accelerometer,0,-0.606536865234375
1476880416193,68840026457787,LGE Accelerometer,android.sensor.accelerometer,1,-0.0966339111328125
1476880416194,68840026457787,LGE Accelerometer,android.sensor.accelerometer,2,8.55743408203125
1476880416194,68840026396751,LGE Gyroscope,android.sensor.gyroscope,0,0.1317901611328125
1476880416194,68840026396751,LGE Gyroscope,android.sensor.gyroscope,1,-0.1402130126953125
1476880416194,68840026396751,LGE Gyroscope,android.sensor.gyroscope,2,-0.150726318359375
1476880416194,68840033324242,LGE Magnetometer,android.sensor.magnetic_field,0,7.5893402099609375
1476880416194,68840033324242,LGE Magnetometer,android.sensor.magnetic_field,1,18.389511108398438
1476880416194,68840033324242,LGE Magnetometer,android.sensor.magnetic_field,2,-44.02332305908203
1476880416212,68840046507835,LGE Accelerometer,android.sensor.accelerometer,0,-0.8369903564453125
1476880416212,68840046507835,LGE Accelerometer,android.sensor.accelerometer,1,-0.012847900390625
1476880416212,68840046507835,LGE Accelerometer,android.sensor.accelerometer,2,8.905181884765625
1476880416212,68840046446800,LGE Gyroscope,android.sensor.gyroscope,0,0.10223388671875
1476880416212,68840046446800,LGE Gyroscope,android.sensor.gyroscope,1,-0.091217041015625
1476880416212,68840046446800,LGE Gyroscope,android.sensor.gyroscope,2,-0.1842803955078125
1476880416213,68840053343773,LGE Magnetometer,android.sensor.magnetic_field,0,7.5893402099609375
1476880416213,68840053343773,LGE Magnetometer,android.sensor.magnetic_field,1,18.21136474609375
1476880416213,68840053343773,LGE Magnetometer,android.sensor.magnetic_field,2,-44.198036193847656
1476880416232,68840066588402,LGE Accelerometer,android.sensor.accelerometer,0,-0.28033447265625
1476880416233,68840066588402,LGE Accelerometer,android.sensor.accelerometer,1,0.0302581787109375
1476880416233,68840066588402,LGE Accelerometer,android.sensor.accelerometer,2,9.121261596679688
1476880416233,68840066527367,LGE Gyroscope,android.sensor.gyroscope,0,0.1658782958984375
1476880416233,68840066527367,LGE Gyroscope,android.sensor.gyroscope,1,-0.01824951171875
1476880416233,68840066527367,LGE Gyroscope,android.sensor.gyroscope,2,-0.1781463623046875
1476880416233,68840073424339,LGE Magnetometer,android.sensor.magnetic_field,0,7.5893402099609375
1476880416233,68840073424339,LGE Magnetometer,android.sensor.magnetic_field,1,18.122291564941406
1476880416233,68840073424339,LGE Magnetometer,android.sensor.magnetic_field,2,-44.110679626464844
1476880416252,68840086607933,LGE Accelerometer,android.sensor.accelerometer,0,-0.248016357421875
1476880416252,68840086607933,LGE Accelerometer,android.sensor.accelerometer,1,0.055389404296875
1476880416252,68840086607933,LGE Accelerometer,android.sensor.accelerometer,2,9.018905639648438
1476880416252,68840086546898,LGE Gyroscope,android.sensor.gyroscope,0,0.207427978515625
1476880416252,68840086546898,LGE Gyroscope,android.sensor.gyroscope,1,0.04461669921875
1476880416252,68840086546898,LGE Gyroscope,android.sensor.gyroscope,2,-0.2561798095703125
1476880416256,68840093443871,LGE Magnetometer,android.sensor.magnetic_field,0,7.409858703613281
1476880416256,68840093443871,LGE Magnetometer,android.sensor.magnetic_field,1,18.033218383789063
1476880416256,68840093443871,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37255859375
